Action ref;Action;Category;Team;Group;Children;Date;Eco tCO2e;Eco eau;Eco dechets
D04;Dans l'enceinte de l'école, je ramasse les déchets que je vois.;Déchets;VIOLET;Groupe_Violet;paresseux;16/03/2025;0.00947;0;0.1
D10;Utiliser moins de plastique pour faire les courses (ou les réutiliser).;Déchets;VIOLET;Groupe_Violet;paresseux;16/03/2025;0.54243;0;0.21
D03;Je ne jette pas de déchet par terre.;Déchets;VIOLET;Groupe_Violet;paresseux;16/03/2025;0.424875;0;4.486538
B02;"Je n""embête pas les petites bêtes.";Biodiversité;VIOLET;Groupe_Violet;paresseux;16/03/2025;0;0;0
B01;Je n'arrache pas les végétaux.;Biodiversité;VIOLET;Groupe_Violet;paresseux;16/03/2025;0;0;0
W05;"Je prends une douche plutôt qu""un bain.";Eau;VIOLET;Groupe_Violet;paresseux;16/03/2025;0.140658;357;0
W03;"Ne pas gaspiller l""eau que l’on boit.";Eau;VIOLET;Groupe_Violet;paresseux;16/03/2025;0.004964;12.6;0
W03;"Je ferme l""eau quand je me savonne.";Eau;VIOLET;Groupe_Violet;paresseux;16/03/2025;0.004964;12.6;0
T03;Remplacer la voiture lors de courts trajets : vélo, trottinette, à pied, transports en commun.;Transport;VIOLET;Groupe_Violet;paresseux;16/03/2025;0.506;0;0
E02;J’ouvre les volets/rideaux pour profiter de la lumière du jour.;Electricité;VIOLET;Groupe_Violet;paresseux;16/03/2025;0.027408;0;0
E01;J'éteins la lumière quand je quitte une pièce;Electricité;VIOLET;Groupe_Violet;paresseux;16/03/2025;0.027408;0;0
T03;Remplacer la voiture lors de courts trajets : vélo, trottinette, à pied, transports en commun.;Transport;VIOLET;Groupe_Violet;baleine;16/03/2025;0.506;0;0
E02;J’ouvre les volets/rideaux pour profiter de la lumière du jour.;Electricité;VIOLET;Groupe_Violet;baleine;16/03/2025;0.027408;0;0
E01;J'éteins la lumière quand je quitte une pièce;Electricité;VIOLET;Groupe_Violet;baleine;16/03/2025;0.027408;0;0
C03;Je consomme des fruits et légumes de saison;Courses;VIOLET;Groupe_Violet;baleine;16/03/2025;6.932;0;0
D02;Éviter le gaspillage alimentaire : se servir moins, garder pour plus tard.;Déchets;VIOLET;Groupe_Violet;baleine;16/03/2025;2.453511;0;1.390385
D10;Réutiliser des bouteilles vides.;Déchets;VIOLET;Groupe_Violet;baleine;16/03/2025;0.54243;0;0.21
D04;Dans l'enceinte de l'école, je ramasse les déchets que je vois.;Déchets;VIOLET;Groupe_Violet;baleine;16/03/2025;0.00947;0;0.1
D03;Je ne jette pas de déchet par terre.;Déchets;VIOLET;Groupe_Violet;baleine;16/03/2025;0.424875;0;4.486538
D10;Utiliser moins de plastique pour faire les courses (ou les réutiliser).;Déchets;VIOLET;Groupe_Violet;baleine;16/03/2025;0.54243;0;0.21
B02;"Je n""embête pas les petites bêtes.";Biodiversité;VIOLET;Groupe_Violet;baleine;16/03/2025;0;0;0
B01;Je n'arrache pas les végétaux.;Biodiversité;VIOLET;Groupe_Violet;baleine;16/03/2025;0;0;0
W03;"Je ferme l""eau quand je me savonne.";Eau;VIOLET;Groupe_Violet;baleine;16/03/2025;0.004964;12.6;0
W05;"Je prends une douche plutôt qu""un bain.";Eau;VIOLET;Groupe_Violet;baleine;16/03/2025;0.140658;357;0
W03;"Ne pas gaspiller l""eau que l’on boit.";Eau;VIOLET;Groupe_Violet;baleine;16/03/2025;0.004964;12.6;0
D04;Dans l'enceinte de l'école, je ramasse les déchets que je vois.;Déchets;VIOLET;Groupe_Violet;suricate;18/03/2025;0.00947;0;0.1
D10;Utiliser moins de plastique pour faire les courses (ou les réutiliser).;Déchets;VIOLET;Groupe_Violet;suricate;18/03/2025;0.54243;0;0.21
D03;Je ne jette pas de déchet par terre.;Déchets;VIOLET;Groupe_Violet;suricate;18/03/2025;0.424875;0;4.486538
W03;"Je ferme l""eau quand je me savonne.";Eau;VIOLET;Groupe_Violet;suricate;18/03/2025;0.004964;12.6;0
T03;Remplacer la voiture lors de courts trajets : vélo, trottinette, à pied, transports en commun.;Transport;VIOLET;Groupe_Violet;suricate;18/03/2025;0.506;0;0
C03;Je consomme des fruits et légumes de saison;Courses;VIOLET;Groupe_Violet;girafe;18/03/2025;6.932;0;0
D03;Je ne jette pas de déchet par terre.;Déchets;VIOLET;Groupe_Violet;girafe;18/03/2025;0.424875;0;4.486538
D10;Utiliser moins de plastique pour faire les courses (ou les réutiliser).;Déchets;VIOLET;Groupe_Violet;girafe;18/03/2025;0.54243;0;0.21
D10;Réutiliser des bouteilles vides.;Déchets;VIOLET;Groupe_Violet;girafe;18/03/2025;0.54243;0;0.21
D02;Éviter le gaspillage alimentaire : se servir moins, garder pour plus tard.;Déchets;VIOLET;Groupe_Violet;girafe;18/03/2025;2.453511;0;1.390385
B02;"Je n""embête pas les petites bêtes.";Biodiversité;VIOLET;Groupe_Violet;girafe;18/03/2025;0;0;0
B01;Je n'arrache pas les végétaux.;Biodiversité;VIOLET;Groupe_Violet;girafe;18/03/2025;0;0;0
W03;"Ne pas gaspiller l""eau que l’on boit.";Eau;VIOLET;Groupe_Violet;girafe;18/03/2025;0.004964;12.6;0
E02;J’ouvre les volets/rideaux pour profiter de la lumière du jour.;Electricité;VIOLET;Groupe_Violet;girafe;18/03/2025;0.027408;0;0
E01;J'éteins la lumière quand je quitte une pièce;Electricité;VIOLET;Groupe_Violet;girafe;18/03/2025;0.027408;0;0
C03;Je consomme des fruits et légumes de saison;Courses;VIOLET;Groupe_Violet;écureuil;18/03/2025;6.932;0;0
D02;Éviter le gaspillage alimentaire : se servir moins, garder pour plus tard.;Déchets;VIOLET;Groupe_Violet;écureuil;18/03/2025;2.453511;0;1.390385
D10;Réutiliser des bouteilles vides.;Déchets;VIOLET;Groupe_Violet;écureuil;18/03/2025;0.54243;0;0.21
D10;Utiliser moins de plastique pour faire les courses (ou les réutiliser).;Déchets;VIOLET;Groupe_Violet;écureuil;18/03/2025;0.54243;0;0.21
D03;Je ne jette pas de déchet par terre.;Déchets;VIOLET;Groupe_Violet;écureuil;18/03/2025;0.424875;0;4.486538
B02;"Je n""embête pas les petites bêtes.";Biodiversité;VIOLET;Groupe_Violet;écureuil;18/03/2025;0;0;0
B01;Je n'arrache pas les végétaux.;Biodiversité;VIOLET;Groupe_Violet;écureuil;18/03/2025;0;0;0
W03;"Ne pas gaspiller l""eau que l’on boit.";Eau;VIOLET;Groupe_Violet;écureuil;18/03/2025;0.004964;12.6;0
W05;"Je prends une douche plutôt qu""un bain.";Eau;VIOLET;Groupe_Violet;écureuil;18/03/2025;0.140658;357;0
W03;"Je ferme l""eau quand je me savonne.";Eau;VIOLET;Groupe_Violet;écureuil;18/03/2025;0.004964;12.6;0
T03;Remplacer la voiture lors de courts trajets : vélo, trottinette, à pied, transports en commun.;Transport;VIOLET;Groupe_Violet;écureuil;18/03/2025;0.506;0;0
E01;J'éteins la lumière quand je quitte une pièce;Electricité;VIOLET;Groupe_Violet;écureuil;18/03/2025;0.027408;0;0
E02;J’ouvre les volets/rideaux pour profiter de la lumière du jour.;Electricité;VIOLET;Groupe_Violet;écureuil;18/03/2025;0.027408;0;0
E02;J’ouvre les volets/rideaux pour profiter de la lumière du jour.;Electricité;VIOLET;Groupe_Violet;suricate;22/03/2025;0.027408;0;0
B02;"Je n""embête pas les petites bêtes.";Biodiversité;VIOLET;Groupe_Violet;suricate;22/03/2025;0;0;0
D02;Éviter le gaspillage alimentaire : se servir moins, garder pour plus tard.;Déchets;VIOLET;Groupe_Violet;paresseux;22/03/2025;2.453511;0;1.390385
D04;Dans l'enceinte de l'école, je ramasse les déchets que je vois.;Déchets;VIOLET;Groupe_Violet;paresseux;22/03/2025;0.00947;0;0.1
D03;Je ne jette pas de déchet par terre.;Déchets;VIOLET;Groupe_Violet;paresseux;22/03/2025;0.424875;0;4.486538
B01;Je n'arrache pas les végétaux.;Biodiversité;VIOLET;Groupe_Violet;paresseux;22/03/2025;0;0;0
W05;"Je prends une douche plutôt qu""un bain.";Eau;VIOLET;Groupe_Violet;paresseux;22/03/2025;0.140658;357;0
E02;J’ouvre les volets/rideaux pour profiter de la lumière du jour.;Electricité;VIOLET;Groupe_Violet;paresseux;22/03/2025;0.027408;0;0
C03;Je consomme des fruits et légumes de saison;Courses;VIOLET;Groupe_Violet;paresseux;22/03/2025;6.932;0;0
D02;Éviter le gaspillage alimentaire : se servir moins, garder pour plus tard.;Déchets;VIOLET;Groupe_Violet;dragon;23/03/2025;2.453511;0;1.390385
D04;Dans l'enceinte de l'école, je ramasse les déchets que je vois.;Déchets;VIOLET;Groupe_Violet;dragon;23/03/2025;0.00947;0;0.1
D03;Je ne jette pas de déchet par terre.;Déchets;VIOLET;Groupe_Violet;dragon;23/03/2025;0.424875;0;4.486538
B02;"Je n""embête pas les petites bêtes.";Biodiversité;VIOLET;Groupe_Violet;dragon;23/03/2025;0;0;0
W05;"Je prends une douche plutôt qu""un bain.";Eau;VIOLET;Groupe_Violet;dragon;23/03/2025;0.140658;357;0
T03;Remplacer la voiture lors de courts trajets : vélo, trottinette, à pied, transports en commun.;Transport;VIOLET;Groupe_Violet;dragon;23/03/2025;0.506;0;0
E02;J’ouvre les volets/rideaux pour profiter de la lumière du jour.;Electricité;VIOLET;Groupe_Violet;chat;08/04/2025;0.027408;0;0
C03;Je consomme des fruits et légumes de saison;Courses;VIOLET;Groupe_Violet;hamster;08/04/2025;6.932;0;0
E01;J'éteins la lumière quand je quitte une pièce;Electricité;VIOLET;Groupe_Violet;dragon;23/03/2025;0.027408;0;0
D10;Réutiliser des bouteilles vides.;Déchets;VIOLET;Groupe_Violet;hamster;08/04/2025;0.54243;0;0.21
D10;Réutiliser des bouteilles vides.;Déchets;VIOLET;Groupe_Violet;girafe;24/03/2025;0.54243;0;0.21
D10;Utiliser moins de plastique pour faire les courses (ou les réutiliser).;Déchets;VIOLET;Groupe_Violet;hamster;08/04/2025;0.54243;0;0.21
D10;Utiliser moins de plastique pour faire les courses (ou les réutiliser).;Déchets;VIOLET;Groupe_Violet;girafe;24/03/2025;0.54243;0;0.21
B02;"Je n""embête pas les petites bêtes.";Biodiversité;VIOLET;Groupe_Violet;girafe;24/03/2025;0;0;0
W03;"Je ferme l""eau quand je me savonne.";Eau;VIOLET;Groupe_Violet;girafe;24/03/2025;0.004964;12.6;0
E01;J'éteins la lumière quand je quitte une pièce;Electricité;VIOLET;Groupe_Violet;girafe;24/03/2025;0.027408;0;0
D02;Éviter le gaspillage alimentaire : se servir moins, garder pour plus tard.;Déchets;VIOLET;Groupe_Violet;licorne;25/03/2025;2.453511;0;1.390385
D10;Utiliser moins de plastique pour faire les courses (ou les réutiliser).;Déchets;VIOLET;Groupe_Violet;licorne;25/03/2025;0.54243;0;0.21
D03;Je ne jette pas de déchet par terre.;Déchets;VIOLET;Groupe_Violet;licorne;25/03/2025;0.424875;0;4.486538
B01;Je n'arrache pas les végétaux.;Biodiversité;VIOLET;Groupe_Violet;licorne;25/03/2025;0;0;0
W03;"Ne pas gaspiller l""eau que l’on boit.";Eau;VIOLET;Groupe_Violet;licorne;25/03/2025;0.004964;12.6;0
T03;Remplacer la voiture lors de courts trajets : vélo, trottinette, à pied, transports en commun.;Transport;VIOLET;Groupe_Violet;licorne;25/03/2025;0.506;0;0
E01;J'éteins la lumière quand je quitte une pièce;Electricité;VIOLET;Groupe_Violet;licorne;25/03/2025;0.027408;0;0
B02;"Je n""embête pas les petites bêtes.";Biodiversité;VIOLET;Groupe_Violet;hamster;08/04/2025;0;0;0
W03;"Je ferme l""eau quand je me savonne.";Eau;VIOLET;Groupe_Violet;hamster;08/04/2025;0.004964;12.6;0
W03;"Ne pas gaspiller l""eau que l’on boit.";Eau;VIOLET;Groupe_Violet;hamster;08/04/2025;0.004964;12.6;0
E02;J’ouvre les volets/rideaux pour profiter de la lumière du jour.;Electricité;VIOLET;Groupe_Violet;hamster;08/04/2025;0.027408;0;0
D02;Éviter le gaspillage alimentaire : se servir moins, garder pour plus tard.;Déchets;VIOLET;Groupe_Violet;chat;26/03/2025;2.453511;0;1.390385
D10;Utiliser moins de plastique pour faire les courses (ou les réutiliser).;Déchets;VIOLET;Groupe_Violet;chat;26/03/2025;0.54243;0;0.21
B02;"Je n""embête pas les petites bêtes.";Biodiversité;VIOLET;Groupe_Violet;chat;26/03/2025;0;0;0
W03;"Je ferme l""eau quand je me savonne.";Eau;VIOLET;Groupe_Violet;chat;26/03/2025;0.004964;12.6;0
W03;"Ne pas gaspiller l""eau que l’on boit.";Eau;VIOLET;Groupe_Violet;chat;26/03/2025;0.004964;12.6;0
E02;J’ouvre les volets/rideaux pour profiter de la lumière du jour.;Electricité;VIOLET;Groupe_Violet;chat;26/03/2025;0.027408;0;0
D02;Éviter le gaspillage alimentaire : se servir moins, garder pour plus tard.;Déchets;VIOLET;Groupe_Violet;dragon;26/03/2025;2.453511;0;1.390385
D04;Dans l'enceinte de l'école, je ramasse les déchets que je vois.;Déchets;VIOLET;Groupe_Violet;dragon;26/03/2025;0.00947;0;0.1
D03;Je ne jette pas de déchet par terre.;Déchets;VIOLET;Groupe_Violet;dragon;26/03/2025;0.424875;0;4.486538
B02;"Je n""embête pas les petites bêtes.";Biodiversité;VIOLET;Groupe_Violet;dragon;26/03/2025;0;0;0
W05;"Je prends une douche plutôt qu""un bain.";Eau;VIOLET;Groupe_Violet;dragon;26/03/2025;0.140658;357;0
T03;Remplacer la voiture lors de courts trajets : vélo, trottinette, à pied, transports en commun.;Transport;VIOLET;Groupe_Violet;dragon;26/03/2025;0.506;0;0
E01;J'éteins la lumière quand je quitte une pièce;Electricité;VIOLET;Groupe_Violet;dragon;26/03/2025;0.027408;0;0
C03;Je consomme des fruits et légumes de saison;Courses;VIOLET;Groupe_Violet;paresseux;13/04/2025;6.932;0;0
D10;Réutiliser des bouteilles vides.;Déchets;VIOLET;Groupe_Violet;paresseux;13/04/2025;0.54243;0;0.21
D10;Utiliser moins de plastique pour faire les courses (ou les réutiliser).;Déchets;VIOLET;Groupe_Violet;paresseux;13/04/2025;0.54243;0;0.21
B02;"Je n""embête pas les petites bêtes.";Biodiversité;VIOLET;Groupe_Violet;paresseux;13/04/2025;0;0;0
W03;"Je ferme l""eau quand je me savonne.";Eau;VIOLET;Groupe_Violet;paresseux;13/04/2025;0.004964;12.6;0
W03;"Ne pas gaspiller l""eau que l’on boit.";Eau;VIOLET;Groupe_Violet;paresseux;13/04/2025;0.004964;12.6;0
E02;J’ouvre les volets/rideaux pour profiter de la lumière du jour.;Electricité;VIOLET;Groupe_Violet;paresseux;13/04/2025;0.027408;0;0
C03;Je consomme des fruits et légumes de saison;Courses;VIOLET;Groupe_Violet;dragon;13/04/2025;6.932;0;0
D10;Réutiliser des bouteilles vides.;Déchets;VIOLET;Groupe_Violet;dragon;13/04/2025;0.54243;0;0.21
D10;Utiliser moins de plastique pour faire les courses (ou les réutiliser).;Déchets;VIOLET;Groupe_Violet;dragon;13/04/2025;0.54243;0;0.21
B01;Je n'arrache pas les végétaux.;Biodiversité;VIOLET;Groupe_Violet;dragon;13/04/2025;0;0;0
W03;"Je ferme l""eau quand je me savonne.";Eau;VIOLET;Groupe_Violet;dragon;13/04/2025;0.004964;12.6;0
T03;Remplacer la voiture lors de courts trajets : vélo, trottinette, à pied, transports en commun.;Transport;VIOLET;Groupe_Violet;dragon;13/04/2025;0.506;0;0
C03;Je consomme des fruits et légumes de saison;Courses;VIOLET;Groupe_Violet;écureuil;13/04/2025;6.932;0;0
D10;Utiliser moins de plastique pour faire les courses (ou les réutiliser).;Déchets;VIOLET;Groupe_Violet;écureuil;13/04/2025;0.54243;0;0.21
B02;"Je n""embête pas les petites bêtes.";Biodiversité;VIOLET;Groupe_Violet;écureuil;13/04/2025;0;0;0
W05;"Je prends une douche plutôt qu""un bain.";Eau;VIOLET;Groupe_Violet;écureuil;13/04/2025;0.140658;357;0
T03;Remplacer la voiture lors de courts trajets : vélo, trottinette, à pied, transports en commun.;Transport;VIOLET;Groupe_Violet;écureuil;13/04/2025;0.506;0;0
E01;J'éteins la lumière quand je quitte une pièce;Electricité;VIOLET;Groupe_Violet;écureuil;13/04/2025;0.027408;0;0
B02;"Je n""embête pas les petites bêtes.";Biodiversité;VIOLET;Groupe_Violet;suricate;13/04/2025;0;0;0
D02;Éviter le gaspillage alimentaire : se servir moins, garder pour plus tard.;Déchets;VIOLET;Groupe_Violet;tortue;13/04/2025;2.453511;0;1.390385
D04;Dans l'enceinte de l'école, je ramasse les déchets que je vois.;Déchets;VIOLET;Groupe_Violet;tortue;13/04/2025;0.00947;0;0.1
D03;Je ne jette pas de déchet par terre.;Déchets;VIOLET;Groupe_Violet;tortue;13/04/2025;0.424875;0;4.486538
B01;Je n'arrache pas les végétaux.;Biodiversité;VIOLET;Groupe_Violet;tortue;13/04/2025;0;0;0
W05;"Je prends une douche plutôt qu""un bain.";Eau;VIOLET;Groupe_Violet;tortue;13/04/2025;0.140658;357;0
T03;Remplacer la voiture lors de courts trajets : vélo, trottinette, à pied, transports en commun.;Transport;VIOLET;Groupe_Violet;tortue;13/04/2025;0.506;0;0
E01;J'éteins la lumière quand je quitte une pièce;Electricité;VIOLET;Groupe_Violet;tortue;13/04/2025;0.027408;0;0
D10;Réutiliser des bouteilles vides.;Déchets;VIOLET;Groupe_Violet;girafe;15/04/2025;0.54243;0;0.21
D10;Utiliser moins de plastique pour faire les courses (ou les réutiliser).;Déchets;VIOLET;Groupe_Violet;girafe;15/04/2025;0.54243;0;0.21
B01;Je n'arrache pas les végétaux.;Biodiversité;VIOLET;Groupe_Violet;girafe;15/04/2025;0;0;0
W03;"Je ferme l""eau quand je me savonne.";Eau;VIOLET;Groupe_Violet;girafe;15/04/2025;0.004964;12.6;0
E01;J'éteins la lumière quand je quitte une pièce;Electricité;VIOLET;Groupe_Violet;girafe;15/04/2025;0.027408;0;0
C03;Je consomme des fruits et légumes de saison;Courses;VIOLET;Groupe_Violet;poussin;15/04/2025;6.932;0;0
D10;Réutiliser des bouteilles vides.;Déchets;VIOLET;Groupe_Violet;poussin;15/04/2025;0.54243;0;0.21
D10;Utiliser moins de plastique pour faire les courses (ou les réutiliser).;Déchets;VIOLET;Groupe_Violet;poussin;15/04/2025;0.54243;0;0.21
B02;"Je n""embête pas les petites bêtes.";Biodiversité;VIOLET;Groupe_Violet;poussin;15/04/2025;0;0;0
W03;"Je ferme l""eau quand je me savonne.";Eau;VIOLET;Groupe_Violet;poussin;15/04/2025;0.004964;12.6;0
W03;"Ne pas gaspiller l""eau que l’on boit.";Eau;VIOLET;Groupe_Violet;poussin;15/04/2025;0.004964;12.6;0
E01;J'éteins la lumière quand je quitte une pièce;Electricité;VIOLET;Groupe_Violet;poussin;15/04/2025;0.027408;0;0
D10;Réutiliser des bouteilles vides.;Déchets;VIOLET;Groupe_Violet;baleine;15/04/2025;0.54243;0;0.21
D03;Je ne jette pas de déchet par terre.;Déchets;VIOLET;Groupe_Violet;baleine;15/04/2025;0.424875;0;4.486538
W03;"Je ferme l""eau quand je me savonne.";Eau;VIOLET;Groupe_Violet;baleine;15/04/2025;0.004964;12.6;0
E01;J'éteins la lumière quand je quitte une pièce;Electricité;VIOLET;Groupe_Violet;baleine;15/04/2025;0.027408;0;0
E01;J'éteins la lumière quand je quitte une pièce;Electricité;VIOLET;Groupe_Violet;suricate;22/03/2025;0.027408;0;0
B01;Je n'arrache pas les végétaux.;Biodiversité;VIOLET;Groupe_Violet;suricate;22/03/2025;0;0;0
D10;Réutiliser des bouteilles vides.;Déchets;VIOLET;Groupe_Violet;paresseux;22/03/2025;0.54243;0;0.21
D10;Utiliser moins de plastique pour faire les courses (ou les réutiliser).;Déchets;VIOLET;Groupe_Violet;paresseux;22/03/2025;0.54243;0;0.21
B02;"Je n""embête pas les petites bêtes.";Biodiversité;VIOLET;Groupe_Violet;paresseux;22/03/2025;0;0;0
W03;"Je ferme l""eau quand je me savonne.";Eau;VIOLET;Groupe_Violet;paresseux;22/03/2025;0.004964;12.6;0
W03;"Ne pas gaspiller l""eau que l’on boit.";Eau;VIOLET;Groupe_Violet;paresseux;22/03/2025;0.004964;12.6;0
E01;J'éteins la lumière quand je quitte une pièce;Electricité;VIOLET;Groupe_Violet;paresseux;22/03/2025;0.027408;0;0
C03;Je consomme des fruits et légumes de saison;Courses;VIOLET;Groupe_Violet;dragon;23/03/2025;6.932;0;0
D10;Réutiliser des bouteilles vides.;Déchets;VIOLET;Groupe_Violet;dragon;23/03/2025;0.54243;0;0.21
D10;Utiliser moins de plastique pour faire les courses (ou les réutiliser).;Déchets;VIOLET;Groupe_Violet;dragon;23/03/2025;0.54243;0;0.21
B01;Je n'arrache pas les végétaux.;Biodiversité;VIOLET;Groupe_Violet;dragon;23/03/2025;0;0;0
W03;"Je ferme l""eau quand je me savonne.";Eau;VIOLET;Groupe_Violet;dragon;23/03/2025;0.004964;12.6;0
W03;"Ne pas gaspiller l""eau que l’on boit.";Eau;VIOLET;Groupe_Violet;dragon;23/03/2025;0.004964;12.6;0
E02;J’ouvre les volets/rideaux pour profiter de la lumière du jour.;Electricité;VIOLET;Groupe_Violet;dragon;23/03/2025;0.027408;0;0
C03;Je consomme des fruits et légumes de saison;Courses;VIOLET;Groupe_Violet;girafe;24/03/2025;6.932;0;0
D02;Éviter le gaspillage alimentaire : se servir moins, garder pour plus tard.;Déchets;VIOLET;Groupe_Violet;girafe;24/03/2025;2.453511;0;1.390385
D03;Je ne jette pas de déchet par terre.;Déchets;VIOLET;Groupe_Violet;girafe;24/03/2025;0.424875;0;4.486538
B01;Je n'arrache pas les végétaux.;Biodiversité;VIOLET;Groupe_Violet;girafe;24/03/2025;0;0;0
W03;"Ne pas gaspiller l""eau que l’on boit.";Eau;VIOLET;Groupe_Violet;girafe;24/03/2025;0.004964;12.6;0
E02;J’ouvre les volets/rideaux pour profiter de la lumière du jour.;Electricité;VIOLET;Groupe_Violet;girafe;24/03/2025;0.027408;0;0
D10;Réutiliser des bouteilles vides.;Déchets;VIOLET;Groupe_Violet;licorne;25/03/2025;0.54243;0;0.21
D04;Dans l'enceinte de l'école, je ramasse les déchets que je vois.;Déchets;VIOLET;Groupe_Violet;licorne;25/03/2025;0.00947;0;0.1
B02;"Je n""embête pas les petites bêtes.";Biodiversité;VIOLET;Groupe_Violet;licorne;25/03/2025;0;0;0
W05;"Je prends une douche plutôt qu""un bain.";Eau;VIOLET;Groupe_Violet;licorne;25/03/2025;0.140658;357;0
W03;"Je ferme l""eau quand je me savonne.";Eau;VIOLET;Groupe_Violet;licorne;25/03/2025;0.004964;12.6;0
E02;J’ouvre les volets/rideaux pour profiter de la lumière du jour.;Electricité;VIOLET;Groupe_Violet;licorne;25/03/2025;0.027408;0;0
C03;Je consomme des fruits et légumes de saison;Courses;VIOLET;Groupe_Violet;chat;26/03/2025;6.932;0;0
D04;Dans l'enceinte de l'école, je ramasse les déchets que je vois.;Déchets;VIOLET;Groupe_Violet;chat;26/03/2025;0.00947;0;0.1
D03;Je ne jette pas de déchet par terre.;Déchets;VIOLET;Groupe_Violet;chat;26/03/2025;0.424875;0;4.486538
B01;Je n'arrache pas les végétaux.;Biodiversité;VIOLET;Groupe_Violet;chat;26/03/2025;0;0;0
W05;"Je prends une douche plutôt qu""un bain.";Eau;VIOLET;Groupe_Violet;chat;26/03/2025;0.140658;357;0
T03;Remplacer la voiture lors de courts trajets : vélo, trottinette, à pied, transports en commun.;Transport;VIOLET;Groupe_Violet;chat;26/03/2025;0.506;0;0
C03;Je consomme des fruits et légumes de saison;Courses;VIOLET;Groupe_Violet;dragon;26/03/2025;6.932;0;0
D10;Réutiliser des bouteilles vides.;Déchets;VIOLET;Groupe_Violet;dragon;26/03/2025;0.54243;0;0.21
D10;Utiliser moins de plastique pour faire les courses (ou les réutiliser).;Déchets;VIOLET;Groupe_Violet;dragon;26/03/2025;0.54243;0;0.21
B01;Je n'arrache pas les végétaux.;Biodiversité;VIOLET;Groupe_Violet;dragon;26/03/2025;0;0;0
W03;"Je ferme l""eau quand je me savonne.";Eau;VIOLET;Groupe_Violet;dragon;26/03/2025;0.004964;12.6;0
W03;"Ne pas gaspiller l""eau que l’on boit.";Eau;VIOLET;Groupe_Violet;dragon;26/03/2025;0.004964;12.6;0
E02;J’ouvre les volets/rideaux pour profiter de la lumière du jour.;Electricité;VIOLET;Groupe_Violet;dragon;26/03/2025;0.027408;0;0
D04;Dans l'enceinte de l'école, je ramasse les déchets que je vois.;Déchets;VIOLET;Groupe_Violet;suricate;29/03/2025;0.00947;0;0.1
D10;Utiliser moins de plastique pour faire les courses (ou les réutiliser).;Déchets;VIOLET;Groupe_Violet;suricate;29/03/2025;0.54243;0;0.21
D03;Je ne jette pas de déchet par terre.;Déchets;VIOLET;Groupe_Violet;suricate;29/03/2025;0.424875;0;4.486538
B02;"Je n""embête pas les petites bêtes.";Biodiversité;VIOLET;Groupe_Violet;suricate;29/03/2025;0;0;0
W03;"Ne pas gaspiller l""eau que l’on boit.";Eau;VIOLET;Groupe_Violet;suricate;29/03/2025;0.004964;12.6;0
E01;J'éteins la lumière quand je quitte une pièce;Electricité;VIOLET;Groupe_Violet;chat;30/03/2025;0.027408;0;0
C03;Je consomme des fruits et légumes de saison;Courses;VIOLET;Groupe_Violet;girafe;30/03/2025;6.932;0;0
D10;Utiliser moins de plastique pour faire les courses (ou les réutiliser).;Déchets;VIOLET;Groupe_Violet;girafe;30/03/2025;0.54243;0;0.21
D02;Éviter le gaspillage alimentaire : se servir moins, garder pour plus tard.;Déchets;VIOLET;Groupe_Violet;girafe;30/03/2025;2.453511;0;1.390385
D10;Réutiliser des bouteilles vides.;Déchets;VIOLET;Groupe_Violet;girafe;30/03/2025;0.54243;0;0.21
D03;Je ne jette pas de déchet par terre.;Déchets;VIOLET;Groupe_Violet;girafe;30/03/2025;0.424875;0;4.486538
B02;"Je n""embête pas les petites bêtes.";Biodiversité;VIOLET;Groupe_Violet;girafe;30/03/2025;0;0;0
B01;Je n'arrache pas les végétaux.;Biodiversité;VIOLET;Groupe_Violet;girafe;30/03/2025;0;0;0
W05;"Je prends une douche plutôt qu""un bain.";Eau;VIOLET;Groupe_Violet;girafe;30/03/2025;0.140658;357;0
W03;"Je ferme l""eau quand je me savonne.";Eau;VIOLET;Groupe_Violet;girafe;30/03/2025;0.004964;12.6;0
W03;"Ne pas gaspiller l""eau que l’on boit.";Eau;VIOLET;Groupe_Violet;girafe;30/03/2025;0.004964;12.6;0
E02;J’ouvre les volets/rideaux pour profiter de la lumière du jour.;Electricité;VIOLET;Groupe_Violet;girafe;30/03/2025;0.027408;0;0
E01;J'éteins la lumière quand je quitte une pièce;Electricité;VIOLET;Groupe_Violet;girafe;30/03/2025;0.027408;0;0
C03;Je consomme des fruits et légumes de saison;Courses;VIOLET;Groupe_Violet;paresseux;30/03/2025;6.932;0;0
D10;Réutiliser des bouteilles vides.;Déchets;VIOLET;Groupe_Violet;paresseux;30/03/2025;0.54243;0;0.21
D04;Dans l'enceinte de l'école, je ramasse les déchets que je vois.;Déchets;VIOLET;Groupe_Violet;paresseux;30/03/2025;0.00947;0;0.1
D10;Utiliser moins de plastique pour faire les courses (ou les réutiliser).;Déchets;VIOLET;Groupe_Violet;paresseux;30/03/2025;0.54243;0;0.21
D03;Je ne jette pas de déchet par terre.;Déchets;VIOLET;Groupe_Violet;paresseux;30/03/2025;0.424875;0;4.486538
B02;"Je n""embête pas les petites bêtes.";Biodiversité;VIOLET;Groupe_Violet;paresseux;30/03/2025;0;0;0
B01;Je n'arrache pas les végétaux.;Biodiversité;VIOLET;Groupe_Violet;paresseux;30/03/2025;0;0;0
